63 89 39 20 -1 -1 Abra $ $ 0 0 0 0 0 0
64 90 40 21 -1 -1 Kadabra $ $ 0 0 0 0 0 0
65 91 41 22 -1 -1 Alakazam $ $ 0 0 0 0 0 0
66 140 73 40 -1 -1 Machop $ $ 0 0 0 0 0 0
67 141 74 41 -1 -1 Machoke $ $ 0 0 0 0 0 0
68 142 75 42 -1 -1 Machamp $ $ 0 0 0 0 0 0
69 64 -1 -1 -1 -1 Bellsprout $ $ 0 0 0 0 0 0
70 65 -1 -1 -1 -1 Weepinbell $ $ 0 0 0 0 0 0
71 66 -1 -1 -1 -1 Victreebel $ $ 0 0 0 0 0 0
72 162 66 136 -1 -1 Tentacool $ $ 0 0 0 0 0 0
73 163 67 137 -1 -1 Tentacruel $ $ 0 0 0 0 0 0
74 34 57 31 -1 -1 Geodude $ $ 0 0 0 0 0 0
75 35 58 32 -1 -1 Graveler $ $ 0 0 0 0 0 0
76 36 59 33 -1 -1 Golem $ $ 0 0 0 0 0 0
77 201 -1 90 -1 -1 Ponyta $ $ 0 0 0 0 0 0
78 202 -1 91 -1 -1 Rapidash $ $ 0 0 0 0 0 0
79 80 -1 -1 -1 -1 Slowpoke $ $ 0 0 0 0 0 0
80 81 -1 -1 -1 -1 Slowbro $ $ 0 0 0 0 0 0
81 118 82 -1 -1 -1 Magnemite $ $ 0 0 0 0 0 0
82 119 83 -1 -1 -1 Magneton $ $ 0 0 0 0 0 0
83 158 -1 -1 -1 -1 Farfetch'd $ $ 0 0 0 0 0 0
84 199 92 -1 -1 -1 Doduo $ $ 0 0 0 0 0 0
85 200 93 -1 -1 -1 Dodrio $ $ 0 0 0 0 0 0
86 176 -1 -1 -1 -1 Seel $ $ 0 0 0 0 0 0
87 177 -1 -1 -1 -1 Dewgong $ $ 0 0 0 0 0 0
88 116 106 -1 -1 -1 Grimer $ $ 0 0 0 0 0 0
89 117 107 -1 -1 -1 Muk $ $ 0 0 0 0 0 0
90 169 -1 -1 -1 -1 Shellder $ $ 0 0 0 0 0 0
91 170 -1 -1 -1 -1 Cloyster $ $ 0 0 0 0 0 0
92 58 -1 69 -1 -1 Gastly $ $ 0 0 0 0 0 0
93 59 -1 70 -1 -1 Haunter $ $ 0 0 0 0 0 0
94 60 -1 71 -1 -1 Gengar $ $ 0 0 0 0 0 0
95 62 -1 34 -1 -1 Onix $ $ 0 0 0 0 0 0
96 87 -1 -1 -1 -1 Drowzee $ $ 0 0 0 0 0 0
97 88 -1 -1 -1 -1 Hypno $ $ 0 0 0 0 0 0
98 164 -1 -1 -1 -1 Krabby $ $ 0 0 0 0 0 0
99 165 -1 -1 -1 -1 Kingler $ $ 0 0 0 0 0 0
100 120 84 -1 -1 -1 Voltorb $ $ 0 0 0 0 0 0
101 121 85 -1 -1 -1 Electrode $ $ 0 0 0 0 0 0
102 104 -1 -1 -1 -1 Exeggcute $ $ 0 0 0 0 0 0
103 105 -1 -1 -1 -1 Exeggutor $ $ 0 0 0 0 0 0
104 203 -1 -1 -1 -1 Cubone $ $ 0 0 0 0 0 0
105 204 -1 -1 -1 -1 Marowak $ $ 0 0 0 0 0 0
106 144 -1 -1 -1 -1 Hitmonlee $ $ 0 0 0 0 0 0
107 145 -1 -1 -1 -1 Hitmonchan $ $ 0 0 0 0 0 0
108 178 -1 -1 -1 -1 Lickitung $ $ 0 0 0 0 0 0
109 114 108 -1 -1 -1 Koffing $ $ 0 0 0 0 0 0
110 115 109 -1 -1 -1 Weezing $ $ 0 0 0 0 0 0
111 206 169 -1 -1 -1 Rhyhorn $ $ 0 0 0 0 0 0
112 207 170 -1 -1 -1 Rhydon $ $ 0 0 0 0 0 0
113 217 -1 97 -1 -1 Chansey $ $ 0 0 0 0 0 0
114 179 -1 -1 -1 -1 Tangela $ $ 0 0 0 0 0 0
115 205 -1 -1 -1 -1 Kangaskhan $ $ 0 0 0 0 0 0
116 186 184 -1 -1 -1 Horsea $ $ 0 0 0 0 0 0
117 187 185 -1 -1 -1 Seadra $ $ 0 0 0 0 0 0
118 78 50 78 -1 -1 Goldeen $ $ 0 0 0 0 0 0
119 79 51 79 -1 -1 Seaking $ $ 0 0 0 0 0 0
120 167 143 -1 -1 -1 Staryu $ $ 0 0 0 0 0 0
121 168 144 -1 -1 -1 Starmie $ $ 0 0 0 0 0 0
122 156 -1 95 -1 -1 Mr.Mime $ $ 0 0 0 0 0 0
123 110 -1 -1 -1 -1 Scyther $ $ 0 0 0 0 0 0
124 153 -1 -1 -1 -1 Jynx $ $ 0 0 0 0 0 0
125 155 -1 -1 -1 -1 Electabuzz $ $ 0 0 0 0 0 0
126 151 -1 -1 -1 -1 Magmar $ $ 0 0 0 0 0 0
127 112 167 -1 -1 -1 Pinsir $ $ 0 0 0 0 0 0
128 148 -1 -1 -1 -1 Tauros $ $ 0 0 0 0 0 0
129 76 52 23 -1 -1 Magikarp $ $ 0 0 0 0 0 0
130 77 53 24 -1 -1 Gyarados $ $ 0 0 0 0 0 0
131 219 -1 -1 -1 -1 Lapras $ $ 0 0 0 0 0 0
132 92 -1 -1 -1 -1 Ditto $ $ 0 0 0 0 0 0
133 180 -1 -1 -1 -1 Eevee $ $ 0 0 0 0 0 0
134 181 -1 -1 -1 -1 Vaporeon $ $ 0 0 0 0 0 0
135 182 -1 -1 -1 -1 Jolteon $ $ 0 0 0 0 0 0
136 183 -1 -1 -1 -1 Flareon $ $ 0 0 0 0 0 0
137 215 -1 -1 -1 -1 Porygon $ $ 0 0 0 0 0 0
138 220 -1 -1 -1 -1 Omanyte $ $ 0 0 0 0 0 0
139 221 -1 -1 -1 -1 Omastar $ $ 0 0 0 0 0 0
140 222 -1 -1 -1 -1 Kabuto $ $ 0 0 0 0 0 0
141 223 -1 -1 -1 -1 Kabutops $ $ 0 0 0 0 0 0
142 224 -1 -1 -1 -1 Aerodactyl $ $ 0 0 0 0 0 0
143 225 -1 113 -1 -1 Snorlax $ $ 0 0 0 0 0 0
144 235 -1 -1 -1 -1 Articuno $ $ 0 0 0 0 0 0
145 236 -1 -1 -1 -1 Zapdos $ $ 0 0 0 0 0 0
146 237 -1 -1 -1 -1 Moltres $ $ 0 0 0 0 0 0
147 241 -1 -1 -1 -1 Dratini $ $ 0 0 0 0 0 0
148 242 -1 -1 -1 -1 Dragonair $ $ 0 0 0 0 0 0
149 243 -1 -1 -1 -1 Dragonite $ $ 0 0 0 0 0 0
150 249 -1 -1 -1 -1 Mewtwo $ $ 0 0 0 0 0 0
151 250 -1 -1 -1 -1 Mew $ $ 0 0 0 0 0 0
152 1 -1 -1 -1 -1 Chikorita $ $ 0 0 0 0 0 0
153 2 -1 -1 -1 -1 Bayleef $ $ 0 0 0 0 0 0
154 3 -1 -1 -1 -1 Meganium $ $ 0 0 0 0 0 0
155 4 -1 -1 -1 -1 Cyndaquil $ $ 0 0 0 0 0 0
156 5 -1 -1 -1 -1 Quilava $ $ 0 0 0 0 0 0
157 6 -1 -1 -1 -1 Typhlosion $ $ 0 0 0 0 0 0
158 7 -1 -1 -1 -1 Totodile $ $ 0 0 0 0 0 0
159 8 -1 -1 -1 -1 Croconaw $ $ 0 0 0 0 0 0
160 9 -1 -1 -1 -1 Feraligatr $ $ 0 0 0 0 0 0
161 19 -1 -1 -1 -1 Sentret $ $ 0 0 0 0 0 0
162 20 -1 -1 -1 -1 Furret $ $ 0 0 0 0 0 0
163 15 -1 106 -1 -1 Hoothoot $ $ 0 0 0 0 0 0
164 16 -1 107 -1 -1 Noctowl $ $ 0 0 0 0 0 0
165 30 -1 -1 -1 -1 Ledyba $ $ 0 0 0 0 0 0
166 31 -1 -1 -1 -1 Ledian $ $ 0 0 0 0 0 0
167 32 -1 -1 -1 -1 Spinarak $ $ 0 0 0 0 0 0
168 33 -1 -1 -1 -1 Ariados $ $ 0 0 0 0 0 0
169 39 65 30 -1 -1 Crobat $ $ 0 0 0 0 0 0
170 174 181 -1 -1 -1 Chinchou $ $ 0 0 0 0 0 0
171 175 182 -1 -1 -1 Lanturn $ $ 0 0 0 0 0 0
172 21 155 103 -1 -1 Pichu $ $ 0 0 0 0 0 0
173 40 -1 99 -1 -1 Cleffa $ $ 0 0 0 0 0 0
174 43 137 -1 -1 -1 Igglybuff $ $ 0 0 0 0 0 0
175 46 -1 -1 -1 -1 Togepi $ $ 0 0 0 0 0 0
176 47 -1 -1 -1 -1 Togetic $ $ 0 0 0 0 0 0
177 159 162 -1 -1 -1 Natu $ $ 0 0 0 0 0 0
178 160 163 -1 -1 -1 Xatu $ $ 0 0 0 0 0 0
179 53 -1 -1 -1 -1 Mareep $ $ 0 0 0 0 0 0
180 54 -1 -1 -1 -1 Flaaffy $ $ 0 0 0 0 0 0
181 55 -1 -1 -1 -1 Ampharos $ $ 0 0 0 0 0 0
182 86 91 -1 -1 -1 Bellossom $ $ 0 0 0 0 0 0
183 130 55 125 -1 -1 Marill $ $ 0 0 0 0 0 0
184 131 56 126 -1 -1 Azumarill $ $ 0 0 0 0 0 0
185 106 -1 93 -1 -1 Sudowoodo $ $ 0 0 0 0 0 0
186 75 -1 -1 -1 -1 Politoed $ $ 0 0 0 0 0 0
187 67 -1 -1 -1 -1 Hoppip $ $ 0 0 0 0 0 0
188 68 -1 -1 -1 -1 Skiploom $ $ 0 0 0 0 0 0
189 69 -1 -1 -1 -1 Jumpluff $ $ 0 0 0 0 0 0
190 122 -1 63 -1 -1 Aipom $ $ 0 0 0 0 0 0
191 102 -1 -1 -1 -1 Sunkern $ $ 0 0 0 0 0 0
192 103 -1 -1 -1 -1 Sunflora $ $ 0 0 0 0 0 0
193 101 -1 -1 -1 -1 Yanma $ $ 0 0 0 0 0 0
194 56 -1 117 -1 -1 Wooper $ $ 0 0 0 0 0 0
195 57 -1 118 -1 -1 Quagsire $ $ 0 0 0 0 0 0
196 184 -1 -1 -1 -1 Espeon $ $ 0 0 0 0 0 0
197 185 -1 -1 -1 -1 Umbreon $ $ 0 0 0 0 0 0
198 208 -1 74 -1 -1 Murkrow $ $ 0 0 0 0 0 0
199 82 -1 -1 -1 -1 Slowking $ $ 0 0 0 0 0 0
200 214 -1 72 -1 -1 Misdreavus $ $ 0 0 0 0 0 0
201 61 -1 114 -1 -1 Unown $ $ 0 0 0 0 0 0
202 107 161 -1 -1 -1 Wobbuffet $ $ 0 0 0 0 0 0
203 147 164 121 -1 -1 Girafarig $ $ 0 0 0 0 0 0
204 93 -1 -1 -1 -1 Pineco $ $ 0 0 0 0 0 0
205 94 -1 -1 -1 -1 Forretress $ $ 0 0 0 0 0 0
206 52 -1 -1 -1 -1 Dunsparce $ $ 0 0 0 0 0 0
207 189 -1 -1 -1 -1 Gligar $ $ 0 0 0 0 0 0
208 63 -1 35 -1 -1 Steelix $ $ 0 0 0 0 0 0
209 123 -1 -1 -1 -1 Snubbull $ $ 0 0 0 0 0 0
210 124 -1 -1 -1 -1 Granbull $ $ 0 0 0 0 0 0
211 161 -1 -1 -1 -1 Qwilfish $ $ 0 0 0 0 0 0
212 111 -1 -1 -1 -1 Scizor $ $ 0 0 0 0 0 0
213 166 -1 -1 -1 -1 Shuckle $ $ 0 0 0 0 0 0
214 113 168 62 -1 -1 Heracross $ $ 0 0 0 0 0 0
215 213 -1 144 -1 -1 Sneasel $ $ 0 0 0 0 0 0
216 193 -1 -1 -1 -1 Teddiursa $ $ 0 0 0 0 0 0
217 194 -1 -1 -1 -1 Ursaring $ $ 0 0 0 0 0 0
218 211 103 -1 -1 -1 Slugma $ $ 0 0 0 0 0 0
219 212 104 -1 -1 -1 Magcargo $ $ 0 0 0 0 0 0
220 191 -1 -1 -1 -1 Swinub $ $ 0 0 0 0 0 0
221 192 -1 -1 -1 -1 Piloswine $ $ 0 0 0 0 0 0
222 171 180 -1 -1 -1 Corsola $ $ 0 0 0 0 0 0
223 172 -1 132 -1 -1 Remoraid $ $ 0 0 0 0 0 0
224 173 -1 133 -1 -1 Octillery $ $ 0 0 0 0 0 0
225 190 -1 -1 -1 -1 Delibird $ $ 0 0 0 0 0 0
226 197 -1 141 -1 -1 Mantine $ $ 0 0 0 0 0 0
227 198 115 -1 -1 -1 Skarmory $ $ 0 0 0 0 0 0
228 209 -1 -1 -1 -1 Houndour $ $ 0 0 0 0 0 0
229 210 -1 -1 -1 -1 Houndoom $ $ 0 0 0 0 0 0
230 188 186 -1 -1 -1 Kingdra $ $ 0 0 0 0 0 0
231 195 165 -1 -1 -1 Phanpy $ $ 0 0 0 0 0 0
232 196 166 -1 -1 -1 Donphan $ $ 0 0 0 0 0 0
233 216 -1 -1 -1 -1 Porygon2 $ $ 0 0 0 0 0 0
234 129 -1 -1 -1 -1 Stantler $ $ 0 0 0 0 0 0
235 157 -1 -1 -1 -1 Smeargle $ $ 0 0 0 0 0 0
236 143 -1 -1 -1 -1 Tyrogue $ $ 0 0 0 0 0 0
237 146 -1 -1 -1 -1 Hitmontop $ $ 0 0 0 0 0 0
238 152 -1 -1 -1 -1 Smoochum $ $ 0 0 0 0 0 0
239 154 -1 -1 -1 -1 Elekid $ $ 0 0 0 0 0 0
240 150 -1 -1 -1 -1 Magby $ $ 0 0 0 0 0 0
241 149 -1 -1 -1 -1 Miltank $ $ 0 0 0 0 0 0
242 218 -1 98 -1 -1 Blissey $ $ 0 0 0 0 0 0
243 238 -1 -1 -1 -1 Raikou $ $ 0 0 0 0 0 0
244 239 -1 -1 -1 -1 Entei $ $ 0 0 0 0 0 0
245 240 -1 -1 -1 -1 Suicune $ $ 0 0 0 0 0 0
246 244 -1 -1 -1 -1 Larvitar $ $ 0 0 0 0 0 0
247 245 -1 -1 -1 -1 Pupitar $ $ 0 0 0 0 0 0
248 246 -1 -1 -1 -1 Tyranitar $ $ 0 0 0 0 0 0
249 247 -1 -1 -1 -1 Lugia $ $ 0 0 0 0 0 0
250 248 -1 -1 -1 -1 Ho-oh $ $ 0 0 0 0 0 0
251 251 -1 -1 -1 -1 Celebi $ $ 0 0 0 0 0 0
252 -1 1 -1 -1 -1 Treecko $ $ 0 0 0 0 0 0
253 -1 2 -1 -1 -1 Grovyle $ $ 0 0 0 0 0 0
254 -1 3 -1 -1 -1 Sceptile $ $ 0 0 0 0 0 0
255 -1 4 -1 -1 -1 Torchic $ $ 0 0 0 0 0 0
256 -1 5 -1 -1 -1 Combusken $ $ 0 0 0 0 0 0
257 -1 6 -1 -1 -1 Blaziken $ $ 0 0 0 0 0 0
258 -1 7 -1 -1 -1 Mudkip $ $ 0 0 0 0 0 0
259 -1 8 -1 -1 -1 Marshtomp $ $ 0 0 0 0 0 0
260 -1 9 -1 -1 -1 Swampert $ $ 0 0 0 0 0 0
261 -1 10 -1 -1 -1 Poochyena $ $ 0 0 0 0 0 0
262 -1 11 -1 -1 -1 Mightyena $ $ 0 0 0 0 0 0
263 -1 12 -1 -1 -1 Zigzagoon $ $ 0 0 0 0 0 0
264 -1 13 -1 -1 -1 Linoone $ $ 0 0 0 0 0 0
265 -1 14 48 -1 -1 Wurmple $ $ 0 0 0 0 0 0
266 -1 15 49 -1 -1 Silcoon $ $ 0 0 0 0 0 0
267 -1 16 50 -1 -1 Beautifly $ $ 0 0 0 0 0 0
268 -1 17 51 -1 -1 Cascoon $ $ 0 0 0 0 0 0
269 -1 18 52 -1 -1 Dustox $ $ 0 0 0 0 0 0
270 -1 19 -1 -1 -1 Lotad $ $ 0 0 0 0 0 0
271 -1 20 -1 -1 -1 Lombre $ $ 0 0 0 0 0 0
272 -1 21 -1 -1 -1 Ludicolo $ $ 0 0 0 0 0 0
273 -1 22 -1 -1 -1 Seedot $ $ 0 0 0 0 0 0
274 -1 23 -1 -1 -1 Nuzleaf $ $ 0 0 0 0 0 0
275 -1 24 -1 -1 -1 Shiftry $ $ 0 0 0 0 0 0
276 -1 25 -1 -1 -1 Taillow $ $ 0 0 0 0 0 0
277 -1 26 -1 -1 -1 Swellow $ $ 0 0 0 0 0 0
278 -1 27 119 -1 -1 Wingull $ $ 0 0 0 0 0 0
279 -1 28 120 -1 -1 Pelipper $ $ 0 0 0 0 0 0
280 -1 29 -1 -1 -1 Ralts $ $ 0 0 0 0 0 0
281 -1 30 -1 -1 -1 Kirlia $ $ 0 0 0 0 0 0
282 -1 31 -1 -1 -1 Gardevoir $ $ 0 0 0 0 0 0
283 -1 32 -1 -1 -1 Surskit $ $ 0 0 0 0 0 0
284 -1 33 -1 -1 -1 Masquerain $ $ 0 0 0 0 0 0
285 -1 34 -1 -1 -1 Shroomish $ $ 0 0 0 0 0 0
286 -1 35 -1 -1 -1 Breloom $ $ 0 0 0 0 0 0
287 -1 36 -1 -1 -1 Slakoth $ $ 0 0 0 0 0 0
288 -1 37 -1 -1 -1 Vigoroth $ $ 0 0 0 0 0 0
289 -1 38 -1 -1 -1 Slaking $ $ 0 0 0 0 0 0
290 -1 42 -1 -1 -1 Nincada $ $ 0 0 0 0 0 0
291 -1 43 -1 -1 -1 Ninjask $ $ 0 0 0 0 0 0
292 -1 44 -1 -1 -1 Shedinja $ $ 0 0 0 0 0 0
293 -1 45 -1 -1 -1 Whismur $ $ 0 0 0 0 0 0
294 -1 46 -1 -1 -1 Loudred $ $ 0 0 0 0 0 0
295 -1 47 -1 -1 -1 Exploud $ $ 0 0 0 0 0 0
296 -1 48 -1 -1 -1 Makuhita $ $ 0 0 0 0 0 0
297 -1 49 -1 -1 -1 Hariyama $ $ 0 0 0 0 0 0
298 -1 54 124 -1 -1 Azurill $ $ 0 0 0 0 0 0
299 -1 60 -1 -1 -1 Nosepass $ $ 0 0 0 0 0 0
300 -1 61 -1 -1 -1 Skitty $ $ 0 0 0 0 0 0
301 -1 62 -1 -1 -1 Delcatty $ $ 0 0 0 0 0 0
302 -1 68 -1 -1 -1 Sableye $ $ 0 0 0 0 0 0
303 -1 69 -1 -1 -1 Mawile $ $ 0 0 0 0 0 0
304 -1 70 -1 -1 -1 Aron $ $ 0 0 0 0 0 0
305 -1 71 -1 -1 -1 Lairon $ $ 0 0 0 0 0 0
306 -1 72 -1 -1 -1 Aggron $ $ 0 0 0 0 0 0
307 -1 76 86 -1 -1 Meditite $ $ 0 0 0 0 0 0
308 -1 77 87 -1 -1 Medicham $ $ 0 0 0 0 0 0
309 -1 78 -1 -1 -1 Electrike $ $ 0 0 0 0 0 0
310 -1 79 -1 -1 -1 Manectric $ $ 0 0 0 0 0 0
311 -1 80 -1 -1 -1 Plusle $ $ 0 0 0 0 0 0
312 -1 81 -1 -1 -1 Minun $ $ 0 0 0 0 0 0
313 -1 86 -1 -1 -1 Volbeat $ $ 0 0 0 0 0 0
314 -1 87 -1 -1 -1 Illumise $ $ 0 0 0 0 0 0
315 -1 94 26 -1 -1 Roselia $ $ 0 0 0 0 0 0
316 -1 95 -1 -1 -1 Gulpin $ $ 0 0 0 0 0 0
317 -1 96 -1 -1 -1 Swalot $ $ 0 0 0 0 0 0
318 -1 97 -1 -1 -1 Carvanha $ $ 0 0 0 0 0 0
319 -1 98 -1 -1 -1 Sharpedo $ $ 0 0 0 0 0 0
320 -1 99 -1 -1 -1 Wailmer $ $ 0 0 0 0 0 0
321 -1 100 -1 -1 -1 Wailord $ $ 0 0 0 0 0 0
322 -1 101 -1 -1 -1 Numel $ $ 0 0 0 0 0 0
323 -1 102 -1 -1 -1 Camerupt $ $ 0 0 0 0 0 0
324 -1 105 -1 -1 -1 Torkoal $ $ 0 0 0 0 0 0
325 -1 110 -1 -1 -1 Spoink $ $ 0 0 0 0 0 0
326 -1 111 -1 -1 -1 Grumpig $ $ 0 0 0 0 0 0
327 -1 114 -1 -1 -1 Spinda $ $ 0 0 0 0 0 0
328 -1 116 -1 -1 -1 Trapinch $ $ 0 0 0 0 0 0
329 -1 117 -1 -1 -1 Vibrava $ $ 0 0 0 0 0 0
330 -1 118 -1 -1 -1 Flygon $ $ 0 0 0 0 0 0
331 -1 119 -1 -1 -1 Cacnea $ $ 0 0 0 0 0 0
332 -1 120 -1 -1 -1 Cacturne $ $ 0 0 0 0 0 0
333 -1 121 -1 -1 -1 Swablu $ $ 0 0 0 0 0 0
334 -1 122 -1 -1 -1 Altaria $ $ 0 0 0 0 0 0
335 -1 123 -1 -1 -1 Zangoose $ $ 0 0 0 0 0 0
336 -1 124 -1 -1 -1 Seviper $ $ 0 0 0 0 0 0
337 -1 125 -1 -1 -1 Lunatone $ $ 0 0 0 0 0 0
338 -1 126 -1 -1 -1 Solrock $ $ 0 0 0 0 0 0
339 -1 127 80 -1 -1 Barboach $ $ 0 0 0 0 0 0
340 -1 128 81 -1 -1 Whiscash $ $ 0 0 0 0 0 0
341 -1 129 -1 -1 -1 Corphish $ $ 0 0 0 0 0 0
342 -1 130 -1 -1 -1 Crawdaunt $ $ 0 0 0 0 0 0
343 -1 131 -1 -1 -1 Baltoy $ $ 0 0 0 0 0 0
344 -1 132 -1 -1 -1 Claydol $ $ 0 0 0 0 0 0
345 -1 133 -1 -1 -1 Lileep $ $ 0 0 0 0 0 0
346 -1 134 -1 -1 -1 Cradily $ $ 0 0 0 0 0 0
347 -1 135 -1 -1 -1 Anorith $ $ 0 0 0 0 0 0
348 -1 136 -1 -1 -1 Armaldo $ $ 0 0 0 0 0 0
349 -1 140 138 -1 -1 Feebas $ $ 0 0 0 0 0 0
350 -1 141 139 -1 -1 Milotic $ $ 0 0 0 0 0 0
351 -1 142 -1 -1 -1 Castform $ $ 0 0 0 0 0 0
352 -1 145 -1 -1 -1 Kecleon $ $ 0 0 0 0 0 0
353 -1 146 -1 -1 -1 Shuppet $ $ 0 0 0 0 0 0
354 -1 147 -1 -1 -1 Banette $ $ 0 0 0 0 0 0
355 -1 148 -1 -1 -1 Duskull $ $ 0 0 0 0 0 0
356 -1 149 -1 -1 -1 Dusclops $ $ 0 0 0 0 0 0
357 -1 150 -1 -1 -1 Tropius $ $ 0 0 0 0 0 0
358 -1 151 83 -1 -1 Chimecho $ $ 0 0 0 0 0 0
359 -1 152 -1 -1 -1 Absol $ $ 0 0 0 0 0 0
360 -1 160 -1 -1 -1 Wynaut $ $ 0 0 0 0 0 0
361 -1 171 -1 -1 -1 Snorunt $ $ 0 0 0 0 0 0
362 -1 172 -1 -1 -1 Glalie $ $ 0 0 0 0 0 0
363 -1 173 -1 -1 -1 Spheal $ $ 0 0 0 0 0 0
364 -1 174 -1 -1 -1 Sealeo $ $ 0 0 0 0 0 0
365 -1 175 -1 -1 -1 Walrein $ $ 0 0 0 0 0 0
366 -1 176 -1 -1 -1 Clamperl $ $ 0 0 0 0 0 0
367 -1 177 -1 -1 -1 Huntail $ $ 0 0 0 0 0 0
368 -1 178 -1 -1 -1 Gorebyss $ $ 0 0 0 0 0 0
369 -1 179 -1 -1 -1 Relicanth $ $ 0 0 0 0 0 0
370 -1 183 -1 -1 -1 Luvdisc $ $ 0 0 0 0 0 0
371 -1 187 -1 -1 -1 Bagon $ $ 0 0 0 0 0 0
372 -1 188 -1 -1 -1 Shelgon $ $ 0 0 0 0 0 0
373 -1 189 -1 -1 -1 Salamence $ $ 0 0 0 0 0 0
374 -1 190 -1 -1 -1 Beldum $ $ 0 0 0 0 0 0
375 -1 191 -1 -1 -1 Metang $ $ 0 0 0 0 0 0
