111 206 176 -1 -1 -1 Rhyhorn 5 6 0 0 0 0 0 0
112 207 177 -1 -1 -1 Rhydon 5 6 0 0 0 0 0 0
113 217 -1 97 -1 -1 Chansey 1 0 0 0 0 0 0 0
114 179 -1 -1 -1 -1 Tangela 12 0 0 0 0 0 0 0
115 205 -1 -1 -1 -1 Kangaskhan 1 0 0 0 0 0 0 0
116 186 193 -1 -1 -1 Horsea 11 0 0 0 0 0 0 0
117 187 194 -1 -1 -1 Seadra 11 0 0 0 0 0 0 0
118 78 51 78 -1 -1 Goldeen 11 0 0 0 0 0 0 0
119 79 52 79 -1 -1 Seaking 11 0 0 0 0 0 0 0
120 167 148 -1 -1 -1 Staryu 11 0 0 0 0 0 0 0
121 168 149 -1 -1 -1 Starmie 11 14 0 0 0 0 0 0
122 156 -1 95 -1 -1 Mr.Mime 14 18 0 0 0 0 0 0
123 110 -1 -1 -1 -1 Scyther 7 3 0 0 0 0 0 0
124 153 -1 -1 -1 -1 Jynx 15 14 0 0 0 0 0 0
125 155 -1 -1 -1 -1 Electabuzz 13 0 0 0 0 0 0 0
126 151 -1 -1 -1 -1 Magmar 10 0 0 0 0 0 0 0
127 112 174 -1 -1 -1 Pinsir 7 0 0 0 0 0 0 0
128 148 -1 -1 -1 -1 Tauros 1 0 0 0 0 0 0 0
129 76 53 23 -1 -1 Magikarp 11 0 0 0 0 0 0 0
130 77 54 24 -1 -1 Gyarados 11 3 0 0 0 0 0 0
131 219 -1 -1 -1 -1 Lapras 11 15 0 0 0 0 0 0
132 92 -1 -1 -1 -1 Ditto 1 0 0 0 0 0 0 0
133 180 -1 -1 -1 -1 Eevee 1 0 0 0 0 0 0 0
134 181 -1 -1 -1 -1 Vaporeon 11 0 0 0 0 0 0 0
135 182 -1 -1 -1 -1 Jolteon 13 0 0 0 0 0 0 0
136 183 -1 -1 -1 -1 Flareon 10 0 0 0 0 0 0 0
137 215 -1 -1 -1 -1 Porygon 1 0 0 0 0 0 0 0
138 220 -1 -1 -1 -1 Omanyte 6 11 0 0 0 0 0 0
139 221 -1 -1 -1 -1 Omastar 6 11 0 0 0 0 0 0
140 222 -1 -1 -1 -1 Kabuto 6 11 0 0 0 0 0 0
141 223 -1 -1 -1 -1 Kabutops 6 11 0 0 0 0 0 0
142 224 -1 -1 -1 -1 Aerodactyl 6 3 0 0 0 0 0 0
143 225 -1 113 -1 -1 Snorlax 1 0 0 0 0 0 0 0
144 235 -1 -1 -1 -1 Articuno 15 3 0 0 0 0 0 0
145 236 -1 -1 -1 -1 Zapdos 13 3 0 0 0 0 0 0
146 237 -1 -1 -1 -1 Moltres 10 3 0 0 0 0 0 0
147 241 -1 -1 -1 -1 Dratini 16 0 0 0 0 0 0 0
148 242 -1 -1 -1 -1 Dragonair 16 0 0 0 0 0 0 0
149 243 -1 -1 -1 -1 Dragonite 16 3 0 0 0 0 0 0
150 249 -1 -1 -1 -1 Mewtwo 14 0 0 0 0 0 0 0
151 250 -1 -1 -1 -1 Mew 14 0 0 0 0 0 0 0
152 1 -1 -1 -1 -1 Chikorita 12 0 0 0 0 0 0 0
153 2 -1 -1 -1 -1 Bayleef 12 0 0 0 0 0 0 0
154 3 -1 -1 -1 -1 Meganium 12 0 0 0 0 0 0 0
155 4 -1 -1 -1 -1 Cyndaquil 10 0 0 0 0 0 0 0
156 5 -1 -1 -1 -1 Quilava 10 0 0 0 0 0 0 0
157 6 -1 -1 -1 -1 Typhlosion 10 0 0 0 0 0 0 0
158 7 -1 -1 -1 -1 Totodile 11 0 0 0 0 0 0 0
159 8 -1 -1 -1 -1 Croconaw 11 0 0 0 0 0 0 0
160 9 -1 -1 -1 -1 Feraligatr 11 0 0 0 0 0 0 0
161 19 -1 -1 -1 -1 Sentret 1 0 0 0 0 0 0 0
162 20 -1 -1 -1 -1 Furret 1 0 0 0 0 0 0 0
163 15 -1 106 -1 -1 Hoothoot 1 3 0 0 0 0 0 0
164 16 -1 107 -1 -1 Noctowl 1 3 0 0 0 0 0 0
165 30 -1 -1 -1 -1 Ledyba 7 3 0 0 0 0 0 0
166 31 -1 -1 -1 -1 Ledian 7 3 0 0 0 0 0 0
167 32 -1 -1 -1 -1 Spinarak 7 4 0 0 0 0 0 0
168 33 -1 -1 -1 -1 Ariados 7 4 0 0 0 0 0 0
169 39 67 30 -1 -1 Crobat 4 3 0 0 0 0 0 0
170 174 190 -1 -1 -1 Chinchou 11 13 0 0 0 0 0 0
171 175 191 -1 -1 -1 Lanturn 11 13 0 0 0 0 0 0
172 21 162 103 -1 -1 Pichu 13 0 0 0 0 0 0 0
173 40 -1 99 -1 -1 Cleffa 18 0 0 0 0 0 0 0
174 43 142 -1 -1 -1 Igglybuff 1 18 0 0 0 0 0 0
175 46 -1 -1 -1 -1 Togepi 18 0 0 0 0 0 0 0
176 47 -1 -1 -1 -1 Togetic 18 3 0 0 0 0 0 0
177 159 169 -1 -1 -1 Natu 14 3 0 0 0 0 0 0
178 160 170 -1 -1 -1 Xatu 14 3 0 0 0 0 0 0
179 53 -1 -1 -1 -1 Mareep 13 0 0 0 0 0 0 0
180 54 -1 -1 -1 -1 Flaaffy 13 0 0 0 0 0 0 0
181 55 -1 -1 -1 -1 Ampharos 13 0 0 0 0 0 0 0
182 86 94 -1 -1 -1 Bellossom 12 0 0 0 0 0 0 0
183 130 56 125 -1 -1 Marill 11 18 0 0 0 0 0 0
184 131 57 126 -1 -1 Azumarill 11 18 0 0 0 0 0 0
185 106 -1 93 -1 -1 Sudowoodo 6 0 0 0 0 0 0 0
186 75 -1 -1 -1 -1 Politoed 11 0 0 0 0 0 0 0
187 67 -1 -1 -1 -1 Hoppip 12 3 0 0 0 0 0 0
188 68 -1 -1 -1 -1 Skiploom 12 3 0 0 0 0 0 0
189 69 -1 -1 -1 -1 Jumpluff 12 3 0 0 0 0 0 0
190 122 -1 63 -1 -1 Aipom 1 0 0 0 0 0 0 0
191 102 -1 -1 -1 -1 Sunkern 12 0 0 0 0 0 0 0
192 103 -1 -1 -1 -1 Sunflora 12 0 0 0 0 0 0 0
193 101 -1 -1 -1 -1 Yanma 7 3 0 0 0 0 0 0
194 56 -1 117 -1 -1 Wooper 11 5 0 0 0 0 0 0
195 57 -1 118 -1 -1 Quagsire 11 5 0 0 0 0 0 0
196 184 -1 -1 -1 -1 Espeon 14 0 0 0 0 0 0 0
197 185 -1 -1 -1 -1 Umbreon 17 0 0 0 0 0 0 0
198 208 -1 74 -1 -1 Murkrow 17 3 0 0 0 0 0 0
199 82 -1 -1 -1 -1 Slowking 11 14 0 0 0 0 0 0
200 214 -1 72 -1 -1 Misdreavus 8 0 0 0 0 0 0 0
201 61 -1 114 -1 -1 Unown 14 0 0 0 0 0 0 0
202 107 168 -1 -1 -1 Wobbuffet 14 0 0 0 0 0 0 0
203 147 171 121 -1 -1 Girafarig 1 14 0 0 0 0 0 0
204 93 -1 -1 -1 -1 Pineco 7 0 0 0 0 0 0 0
205 94 -1 -1 -1 -1 Forretress 7 9 0 0 0 0 0 0
206 52 -1 -1 -1 -1 Dunsparce 1 0 0 0 0 0 0 0
207 189 -1 -1 -1 -1 Gligar 5 3 0 0 0 0 0 0
208 63 -1 35 -1 -1 Steelix 9 5 0 0 0 0 0 0
209 123 -1 -1 -1 -1 Snubbull 18 0 0 0 0 0 0 0
210 124 -1 -1 -1 -1 Granbull 18 0 0 0 0 0 0 0
211 161 -1 -1 -1 -1 Qwilfish 11 4 0 0 0 0 0 0
212 111 -1 -1 -1 -1 Scizor 7 9 0 0 0 0 0 0
213 166 -1 -1 -1 -1 Shuckle 7 6 0 0 0 0 0 0
214 113 175 62 -1 -1 Heracross 7 2 0 0 0 0 0 0
215 213 -1 144 -1 -1 Sneasel 17 15 0 0 0 0 0 0
216 193 -1 -1 -1 -1 Teddiursa 1 0 0 0 0 0 0 0
217 194 -1 -1 -1 -1 Ursaring 1 0 0 0 0 0 0 0
218 211 108 -1 -1 -1 Slugma 10 0 0 0 0 0 0 0
219 212 109 -1 -1 -1 Magcargo 10 6 0 0 0 0 0 0
220 191 -1 -1 -1 -1 Swinub 15 5 0 0 0 0 0 0
221 192 -1 -1 -1 -1 Piloswine 15 5 0 0 0 0 0 0
222 171 189 -1 -1 -1 Corsola 11 6 0 0 0 0 0 0
223 172 -1 132 -1 -1 Remoraid 11 0 0 0 0 0 0 0
224 173 -1 133 -1 -1 Octillery 11 0 0 0 0 0 0 0
225 190 -1 -1 -1 -1 Delibird 15 3 0 0 0 0 0 0
226 197 -1 141 -1 -1 Mantine 11 3 0 0 0 0 0 0
227 198 120 -1 -1 -1 Skarmory 9 3 0 0 0 0 0 0
228 209 -1 -1 -1 -1 Houndour 17 10 0 0 0 0 0 0
229 210 -1 -1 -1 -1 Houndoom 17 10 0 0 0 0 0 0
230 188 186 -1 -1 -1 Kingdra 11 16 0 0 0 0 0 0
231 195 172 -1 -1 -1 Phanpy 5 0 0 0 0 0 0 0
232 196 173 -1 -1 -1 Donphan 5 0 0 0 0 0 0 0
233 216 -1 -1 -1 -1 Porygon2 1 0 0 0 0 0 0 0
234 129 -1 -1 -1 -1 Stantler 1 0 0 0 0 0 0 0
235 157 -1 -1 -1 -1 Smeargle 1 0 0 0 0 0 0 0
236 143 -1 -1 -1 -1 Tyrogue 2 0 0 0 0 0 0 0
237 146 -1 -1 -1 -1 Hitmontop 2 0 0 0 0 0 0 0
238 152 -1 -1 -1 -1 Smoochum 15 14 0 0 0 0 0 0
239 154 -1 -1 -1 -1 Elekid 13 0 0 0 0 0 0 0
240 150 -1 -1 -1 -1 Magby 10 0 0 0 0 0 0 0
241 149 -1 -1 -1 -1 Miltank 1 0 0 0 0 0 0 0
242 218 -1 98 -1 -1 Blissey 1 0 0 0 0 0 0 0
243 238 -1 -1 -1 -1 Raikou 13 0 0 0 0 0 0 0
244 239 -1 -1 -1 -1 Entei 10 0 0 0 0 0 0 0
245 240 -1 -1 -1 -1 Suicune 11 0 0 0 0 0 0 0
246 244 -1 -1 -1 -1 Larvitar 6 5 0 0 0 0 0 0
247 245 -1 -1 -1 -1 Pupitar 6 5 0 0 0 0 0 0
248 246 -1 -1 -1 -1 Tyranitar 6 17 0 0 0 0 0 0
249 247 -1 -1 -1 -1 Lugia 14 3 0 0 0 0 0 0
250 248 -1 -1 -1 -1 Ho-oh 10 3 0 0 0 0 0 0
251 251 -1 -1 -1 -1 Celebi 14 12 0 0 0 0 0 0
252 -1 1 -1 -1 -1 Treecko 12 0 0 0 0 0 0 0
253 -1 2 -1 -1 -1 Grovyle 12 0 0 0 0 0 0 0
254 -1 3 -1 -1 -1 Sceptile 12 0 0 0 0 0 0 0
255 -1 4 -1 -1 -1 Torchic 10 0 0 0 0 0 0 0
256 -1 5 -1 -1 -1 Combusken 10 2 0 0 0 0 0 0
257 -1 6 -1 -1 -1 Blaziken 10 2 0 0 0 0 0 0
258 -1 7 -1 -1 -1 Mudkip 11 0 0 0 0 0 0 0
259 -1 8 -1 -1 -1 Marshtomp 11 5 0 0 0 0 0 0
260 -1 9 -1 -1 -1 Swampert 11 5 0 0 0 0 0 0
261 -1 10 -1 -1 -1 Poochyena 17 0 0 0 0 0 0 0
262 -1 11 -1 -1 -1 Mightyena 17 0 0 0 0 0 0 0
263 -1 12 -1 -1 -1 Zigzagoon 1 0 0 0 0 0 0 0
264 -1 13 -1 -1 -1 Linoone 1 0 0 0 0 0 0 0
265 -1 14 48 -1 -1 Wurmple 7 0 0 0 0 0 0 0
266 -1 15 49 -1 -1 Silcoon 7 0 0 0 0 0 0 0
267 -1 16 50 -1 -1 Beautifly 7 3 0 0 0 0 0 0
268 -1 17 51 -1 -1 Cascoon 7 0 0 0 0 0 0 0
269 -1 18 52 -1 -1 Dustox 7 4 0 0 0 0 0 0
270 -1 19 -1 -1 -1 Lotad 11 12 0 0 0 0 0 0
271 -1 20 -1 -1 -1 Lombre 11 12 0 0 0 0 0 0
272 -1 21 -1 -1 -1 Ludicolo 11 12 0 0 0 0 0 0
273 -1 22 -1 -1 -1 Seedot 12 0 0 0 0 0 0 0
274 -1 23 -1 -1 -1 Nuzleaf 12 17 0 0 0 0 0 0
275 -1 24 -1 -1 -1 Shiftry 12 17 0 0 0 0 0 0
276 -1 25 -1 -1 -1 Taillow 1 3 0 0 0 0 0 0
277 -1 26 -1 -1 -1 Swellow 1 3 0 0 0 0 0 0
278 -1 27 119 -1 -1 Wingull 11 3 0 0 0 0 0 0
279 -1 28 120 -1 -1 Pelipper 11 3 0 0 0 0 0 0
280 -1 29 -1 -1 -1 Ralts 14 18 0 0 0 0 0 0
281 -1 30 -1 -1 -1 Kirlia 14 18 0 0 0 0 0 0
282 -1 31 -1 -1 -1 Gardevoir 14 18 0 0 0 0 0 0
283 -1 33 -1 -1 -1 Surskit 7 11 0 0 0 0 0 0
284 -1 34 -1 -1 -1 Masquerain 7 3 0 0 0 0 0 0
285 -1 35 -1 -1 -1 Shroomish 12 0 0 0 0 0 0 0
286 -1 36 -1 -1 -1 Breloom 12 2 0 0 0 0 0 0
287 -1 37 -1 -1 -1 Slakoth 1 0 0 0 0 0 0 0
288 -1 38 -1 -1 -1 Vigoroth 1 0 0 0 0 0 0 0
289 -1 39 -1 -1 -1 Slaking 1 0 0 0 0 0 0 0
290 -1 43 -1 -1 -1 Nincada 7 5 0 0 0 0 0 0
291 -1 44 -1 -1 -1 Ninjask 7 3 0 0 0 0 0 0
292 -1 45 -1 -1 -1 Shedinja 7 8 0 0 0 0 0 0
293 -1 46 -1 -1 -1 Whismur 1 0 0 0 0 0 0 0
294 -1 47 -1 -1 -1 Loudred 1 0 0 0 0 0 0 0
295 -1 48 -1 -1 -1 Exploud 1 0 0 0 0 0 0 0
296 -1 49 -1 -1 -1 Makuhita 2 0 0 0 0 0 0 0
297 -1 50 -1 -1 -1 Hariyama 2 0 0 0 0 0 0 0
298 -1 55 124 -1 -1 Azurill 1 18 0 0 0 0 0 0
299 -1 61 -1 -1 -1 Nosepass 6 0 0 0 0 0 0 0
300 -1 63 -1 -1 -1 Skitty 1 0 0 0 0 0 0 0
301 -1 64 -1 -1 -1 Delcatty 1 0 0 0 0 0 0 0
302 -1 70 -1 -1 -1 Sableye 17 8 0 0 0 0 0 0
303 -1 71 -1 -1 -1 Mawile 9 18 0 0 0 0 0 0
304 -1 72 -1 -1 -1 Aron 9 6 0 0 0 0 0 0
305 -1 73 -1 -1 -1 Lairon 9 6 0 0 0 0 0 0
306 -1 74 -1 -1 -1 Aggron 9 6 0 0 0 0 0 0
307 -1 78 86 -1 -1 Meditite 2 14 0 0 0 0 0 0
308 -1 79 87 -1 -1 Medicham 2 14 0 0 0 0 0 0
309 -1 80 -1 -1 -1 Electrike 13 0 0 0 0 0 0 0
310 -1 81 -1 -1 -1 Manectric 13 0 0 0 0 0 0 0
311 -1 82 -1 -1 -1 Plusle 13 0 0 0 0 0 0 0
312 -1 83 -1 -1 -1 Minun 13 0 0 0 0 0 0 0
313 -1 89 -1 -1 -1 Volbeat 7 0 0 0 0 0 0 0
314 -1 90 -1 -1 -1 Illumise 7 0 0 0 0 0 0 0
315 -1 98 26 -1 -1 Roselia 12 4 0 0 0 0 0 0
316 -1 100 -1 -1 -1 Gulpin 4 0 0 0 0 0 0 0
317 -1 101 -1 -1 -1 Swalot 4 0 0 0 0 0 0 0
318 -1 102 -1 -1 -1 Carvanha 11 17 0 0 0 0 0 0
319 -1 103 -1 -1 -1 Sharpedo 11 17 0 0 0 0 0 0
320 -1 104 -1 -1 -1 Wailmer 11 0 0 0 0 0 0 0
321 -1 105 -1 -1 -1 Wailord 11 0 0 0 0 0 0 0
322 -1 106 -1 -1 -1 Numel 10 5 0 0 0 0 0 0
323 -1 107 -1 -1 -1 Camerupt 10 5 0 0 0 0 0 0
324 -1 110 -1 -1 -1 Torkoal 10 0 0 0 0 0 0 0
325 -1 114 -1 -1 -1 Spoink 14 0 0 0 0 0 0 0
326 -1 115 -1 -1 -1 Grumpig 14 0 0 0 0 0 0 0
327 -1 119 -1 -1 -1 Spinda 1 0 0 0 0 0 0 0
328 -1 121 -1 -1 -1 Trapinch 5 0 0 0 0 0 0 0
329 -1 122 -1 -1 -1 Vibrava 5 16 0 0 0 0 0 0
330 -1 123 -1 -1 -1 Flygon 5 16 0 0 0 0 0 0
331 -1 124 -1 -1 -1 Cacnea 12 0 0 0 0 0 0 0
332 -1 125 -1 -1 -1 Cacturne 12 17 0 0 0 0 0 0
333 -1 126 -1 -1 -1 Swablu 1 3 0 0 0 0 0 0
334 -1 127 -1 -1 -1 Altaria 16 3 0 0 0 0 0 0
335 -1 128 -1 -1 -1 Zangoose 1 0 0 0 0 0 0 0
336 -1 129 -1 -1 -1 Seviper 4 0 0 0 0 0 0 0
337 -1 130 -1 -1 -1 Lunatone 6 14 0 0 0 0 0 0
338 -1 131 -1 -1 -1 Solrock 6 14 0 0 0 0 0 0
339 -1 132 80 -1 -1 Barboach 11 5 0 0 0 0 0 0
340 -1 133 81 -1 -1 Whiscash 11 5 0 0 0 0 0 0
341 -1 134 -1 -1 -1 Corphish 11 0 0 0 0 0 0 0
342 -1 135 -1 -1 -1 Crawdaunt 11 17 0 0 0 0 0 0
343 -1 136 -1 -1 -1 Baltoy 5 14 0 0 0 0 0 0
344 -1 137 -1 -1 -1 Claydol 5 14 0 0 0 0 0 0
345 -1 138 -1 -1 -1 Lileep 6 12 0 0 0 0 0 0
346 -1 139 -1 -1 -1 Cradily 6 12 0 0 0 0 0 0
347 -1 140 -1 -1 -1 Anorith 6 7 0 0 0 0 0 0
348 -1 141 -1 -1 -1 Armaldo 6 7 0 0 0 0 0 0
349 -1 145 138 -1 -1 Feebas 11 0 0 0 0 0 0 0
350 -1 146 139 -1 -1 Milotic 11 0 0 0 0 0 0 0
351 -1 147 -1 -1 -1 Castform 1 0 0 0 0 0 0 0
352 -1 150 -1 -1 -1 Kecleon 1 0 0 0 0 0 0 0
353 -1 151 -1 -1 -1 Shuppet 8 0 0 0 0 0 0 0
354 -1 152 -1 -1 -1 Banette 8 0 0 0 0 0 0 0
355 -1 153 -1 -1 -1 Duskull 8 0 0 0 0 0 0 0
356 -1 154 -1 -1 -1 Dusclops 8 0 0 0 0 0 0 0
357 -1 156 -1 -1 -1 Tropius 12 3 0 0 0 0 0 0
358 -1 158 83 -1 -1 Chimecho 14 0 0 0 0 0 0 0
359 -1 159 -1 -1 -1 Absol 17 0 0 0 0 0 0 0
360 -1 167 -1 -1 -1 Wynaut 14 0 0 0 0 0 0 0
361 -1 179 -1 -1 -1 Snorunt 15 0 0 0 0 0 0 0
362 -1 180 -1 -1 -1 Glalie 15 0 0 0 0 0 0 0
363 -1 182 -1 -1 -1 Spheal 15 11 0 0 0 0 0 0
364 -1 183 -1 -1 -1 Sealeo 15 11 0 0 0 0 0 0
365 -1 184 -1 -1 -1 Walrein 15 11 0 0 0 0 0 0
366 -1 185 -1 -1 -1 Clamperl 11 0 0 0 0 0 0 0
367 -1 186 -1 -1 -1 Huntail 11 0 0 0 0 0 0 0
368 -1 187 -1 -1 -1 Gorebyss 11 0 0 0 0 0 0 0
369 -1 188 -1 -1 -1 Relicanth 11 6 0 0 0 0 0 0
370 -1 192 -1 -1 -1 Luvdisc 11 0 0 0 0 0 0 0
371 -1 196 -1 -1 -1 Bagon 16 0 0 0 0 0 0 0
372 -1 197 -1 -1 -1 Shelgon 16 0 0 0 0 0 0 0
373 -1 198 -1 -1 -1 Salamence 16 3 0 0 0 0 0 0
374 -1 199 -1 -1 -1 Beldum 9 14 0 0 0 0 0 0
375 -1 200 -1 -1 -1 Metang 9 14 0 0 0 0 0 0
